clean_comment,char_length,word_count,sentiment_label,sentiment_score,confidence,prob_positive,prob_neutral,prob_negative
bjorka banget ngeliatin masyarakat isi otak istansi,51,7,negative,2,0.61138386,0.21191515,0.17670104,0.61138386
gw ngefans bjorka otw ganti nama sosmed pake nama ah tkut tangkap,65,12,negative,2,0.81017804,0.11311575,0.07670615,0.81017804
singkat padat yahhh karna engga prestasi kali cuaakksss,55,8,negative,2,0.74904454,0.23471591,0.016239544,0.74904454
simpul klo indonesia anak anak muda milik talenta it namum,58,10,positive,0,0.94279826,0.94279826,0.050973475,0.006228179
berita bjorka tangkap gue ngakak abis perut sakit cuk bjorkanya mabuk lem,73,12,negative,2,0.99581546,0.00078440417,0.0034001812,0.99581546
bangga polri kondisi percaya masyarakat moga polri real nangkap hacker sungguh,78,11,positive,0,0.48628676,0.48628676,0.046804525,0.4669087
kalo konoha mah kalo generasi muda mkin maju pnya mampu khusus sma negara biarin kalo jabat korup piara realitanya,114,19,negative,2,0.9192799,0.068567574,0.012152537,0.9192799
bjorka kocak gimang,19,3,negative,2,0.9144992,0.076569766,0.008930993,0.9144992
inti jngn bantu aparat karna bs balik ujung cm maaf tau anjink nama hancur,74,14,negative,2,0.99407417,0.0007374038,0.0051884297,0.99407417
bnyk yg salah tangkap hukum kacau nih polisi klo salah nangkap mulu,67,12,negative,2,0.9977258,0.00055544695,0.001718787,0.9977258
stiap aspek perintah gk mikin org pinter jago yg famili krn validasi yg mumpunin,80,14,positive,0,0.77674514,0.77674514,0.081335224,0.14191972
iya bener kaya cit ff garena gringo orang brazil butuh sus,58,11,positive,0,0.73666435,0.73666435,0.23183744,0.03149821
serius komunitas hacker orang nya asik asik 20122013 tuh join salah grup blackhat isi bener bener orang ga pelit ilmu ilmu yg diajarin kasih catat bijak negara aktivitas nya pantau anak komunitas,195,32,positive,0,0.9486433,0.9486433,0.025738407,0.025618292
policinya sibuk olahraga lari pagi sempet ajar wkwkwk,53,8,negative,2,0.81268793,0.0371534,0.15015861,0.81268793
saran bang deddy undang onno purbo beliau sedia kelas gratis,60,10,neutral,1,0.99495786,0.004465411,0.99495786,0.00057677965
lihat bjorka jujur ragu narasi indonesia emas 2045,50,8,neutral,1,0.9564958,0.033591382,0.9564958,0.00991283
5125 polisi temen gw kena salah tangkep narkoboy hp nya trus colokin alat wa wa yg udah hapus gilaaa,100,19,negative,2,0.8015778,0.001204,0.19721816,0.8015778
hacker kelompok baur,20,3,negative,2,0.7496156,0.0014130347,0.24897139,0.7496156
gw biyorka bjorka ngetawain laku polisi makan goreng cabe rawit nya 3,69,12,neutral,1,0.71543705,0.0062542963,0.71543705,0.2783086
mas postingannya isi daging wkwk,32,5,negative,2,0.9822258,0.0031895393,0.014584711,0.9822258
ketawain ethikhal nya wakil banget bajir,40,6,negative,2,0.9717804,0.025471143,0.0027484137,0.9717804
tuju bjorka emang pemuda lokal yg samasama kesal laku perintah kek wakil banget wkwkw,85,14,negative,2,0.99739575,0.0008147656,0.0017894645,0.99739575
menit 0749 suara bjorka masuk om ded,36,7,neutral,1,0.99729925,0.00075138535,0.99729925,0.001949415
perintah hasil tangkap bjorka bjorka udah yappingnya,52,7,neutral,1,0.9935684,0.004303212,0.9935684,0.002128296
akwowkw anak punk tuduh,23,4,negative,2,0.9941624,0.0004818774,0.0053556897,0.9941624
si byorka ngmong dc sesimple mulu pdhl yg dgr byangin aj susah bnget,68,13,negative,2,0.99530196,0.0015434528,0.0031545751,0.99530196
dlm tarung sipat dg sipat jahat indonesia mayoritas muslim besar dunia kwalitas iman muslim indonesia takut slalu terombang ambing,130,19,negative,2,0.9923477,0.0040786755,0.0035736235,0.9923477
bjorka senyum makan kacang,26,4,negative,2,0.7088238,0.03229422,0.25888196,0.7088238
tangkap polisi bejorka eh berjirrka,35,5,negative,2,0.9406436,0.0007852085,0.058571205,0.9406436
nyari maling motor maling aja susah dapet nya situ plat nomer nya wajah si laku nangkep hacker mudah bener wkwkw,112,20,negative,2,0.9931257,0.003604441,0.0032699218,0.9931257
menit 3700 ken ketawa kalo instansi nujukin kaya gitu,53,9,negative,2,0.96078247,0.0037830512,0.035434514,0.96078247
nakal ditakuttakutin orang dewasa awas polis awas polis dlm pikir polis takut anak2,83,13,negative,2,0.9941275,0.0010481124,0.0048243618,0.9941275
1900 haha hihi,14,3,positive,0,0.6781787,0.6781787,0.2743733,0.04744797
hahhaa polisi konoha kena prank nerasa bangga sdh nangkep tpi bikin malu,72,12,negative,2,0.996396,0.001518383,0.0020856035,0.996396
bjorka lihat podcasts ngemil kacang sukro nyambi nyeblak,56,8,neutral,1,0.9581578,0.014461646,0.9581578,0.027380614
ingat surah albaqarah ayat 1,28,5,neutral,1,0.9455316,0.049124096,0.9455316,0.005344358
skill isue pake alih isue orang nya udh tangkap pas serang beneran bjoker awokawok langsung miris,97,16,negative,2,0.9970758,0.001035709,0.001888509,0.9970758
kalimat video tulus penuh makna 855yang suka bikin tonton nyaman gak hakim sukses channel,89,14,positive,0,0.97091484,0.97091484,0.026722778,0.0023624592
udah gak aneh poliz negara koruptor main judol yg bikin bangkrut bandar judol aja tangkap poliz yg bikin lapor yg tau bandar judol rugi logika wkwkwk,149,26,negative,2,0.9969963,0.001782301,0.0012214386,0.9969963
salah polisi salah masuk polisi aja main curang,47,8,negative,2,0.9981323,0.00056167674,0.001306077,0.9981323
polisi yg statement sdh tangkap bjorka hukum pecat krn bohong thdp publik ulang klo jabat humas polri baca hasil lapor pangkat gaji resiko tentara medan perang dg gaji tendah resiko taruh nyawa padan jabat gaji resiko,217,36,negative,2,0.99130625,0.0012501556,0.0074435547,0.99130625
gak paham sh sandiwara bjorka muncul pas kominfo aju anggar dprstelah anggar cair bjorka ilangpaham,99,15,negative,2,0.9912316,0.0008677043,0.007900605,0.9912316
temen autis jenius jago coding it undang acara teknologi,56,9,neutral,1,0.98771685,0.010016478,0.98771685,0.0022667428
alih isu hukum mati koruptor sita aset korupsi laptop nadim mbg minyak up,73,13,neutral,1,0.995423,0.0006529662,0.995423,0.003923954
sixtyshop software nya orang kalimantan bikin software muda bikin perusahaan2 ga lirik jual software,100,14,negative,2,0.9464637,0.013180622,0.04035569,0.9464637
obrol om teguh chuaakkssnya wkwkw,33,5,positive,0,0.73005897,0.73005897,0.23272677,0.03721426
polisi cari kepala bahaya cari kambing hitam nutupin biar gk tau gk kerja ny gaya nya nampang pake kacamata selfi jalan ny ngatur lintas,136,24,negative,2,0.9972011,0.0007477389,0.0020512443,0.9972011
4500 partai pilih tum nya pakai evoting om tiba2 kejam si yg kalah tiba2 lonjak suara,85,16,negative,2,0.99225616,0.00059712713,0.007146687,0.99225616
ajar hacking game iseng penasaran gimana sistem jalan pure otodidak kalo digging internet modal vpn,99,15,neutral,1,0.6392069,0.025809994,0.6392069,0.33498314
parcok gerombol cari celah naek jabat ga prduli anak punk kamuflase hacker bjorka episode gorong yg jijik muak,110,18,negative,2,0.9972824,0.0007183761,0.0019991922,0.9972824
bocor data pakai survey vote pilih bikin akun bot data si guna,62,12,neutral,1,0.5040894,0.0013941104,0.5040894,0.49451643
pajak kendara mewah tagih rumah rumah aja sederhana nama dipake kendara mewah,77,12,negative,2,0.86048585,0.003592194,0.13592194,0.86048585
perintah indo tu kolot bego hebat wkwkwk,40,7,negative,2,0.99764603,0.0009693522,0.0013845843,0.99764603
sragam coklat emang lawak kalo cari mukabangun woy jangn enak jdi polisi tidur mulu,83,14,positive,0,0.5561167,0.5561167,0.00641714,0.43746617
knp gk ad texk kyak yg om,25,7,negative,2,0.94112927,0.009267137,0.049603604,0.94112927
gw tuju kelas bayar tp materi kosong harga sampe puluh juta materi bobot kelas gratis,85,15,negative,2,0.96254647,0.0039133485,0.033540163,0.96254647
anak indonesia hasil menang lomba bobol security nasa lomba resmi nasa gak dapet spotlight halayak ramai,104,16,negative,2,0.7506951,0.015716419,0.23358844,0.7506951
gak gimic lo beneran hapal lagu gemesssss,41,7,positive,0,0.99312216,0.99312216,0.0020306143,0.004847167
bjorka pecah skandal judol,26,4,neutral,1,0.55868137,0.0016130329,0.55868137,0.43970558
harga perintah obok obok bjorka,31,5,neutral,1,0.92355525,0.0022790448,0.92355525,0.07416578
kalo ngobrol shootnya dua2nya nikmat,36,5,positive,0,0.9964837,0.9964837,0.0025862684,0.0009300485
bjorka ketawa liat berita ketangkep y,37,6,negative,2,0.9244326,0.059209574,0.016357908,0.9244326
mentok mentok polisi pake dukun,31,5,negative,2,0.9965856,0.00047882224,0.0029355905,0.9965856
biasa rekayasa numbalin orang,29,4,negative,2,0.99625045,0.0009778345,0.002771691,0.99625045
pov bjorka nyeduh kopi dlu kali,31,6,neutral,1,0.74226415,0.22562087,0.74226415,0.03211489
isi podcastnya kaget smw ga isasia ngikutin it,46,8,negative,2,0.9929189,0.0021826369,0.004898463,0.9929189
laku polisi salah nangkep udah,30,5,negative,2,0.996825,0.0006814823,0.0024935482,0.996825
bjorka kren kyk film film seru,30,6,positive,0,0.934572,0.934572,0.05460228,0.010825633
udah bantu gong sihh tu,23,5,negative,2,0.5671825,0.04052083,0.39229667,0.5671825
bjorka ketangkep harun mas pupukpapah,37,5,negative,2,0.61045724,0.27434182,0.11520091,0.61045724
bjorka asli lingkar,19,3,neutral,1,0.9717702,0.02190604,0.9717702,0.006323845
sim umur hidup keren polisi,27,5,positive,0,0.9786618,0.9786618,0.011570052,0.009768192
bang bjorkaa bocor data curi uang rakyat donk biar pd insaf,59,11,negative,2,0.97456896,0.0008309756,0.02460013,0.97456896
bayangin bjorka geli n malu liat isilop si swodoh kasih lawan minimal imbang,76,13,negative,2,0.9949419,0.0015904121,0.0034677256,0.9949419
inget film the accountant adminnya si accountant,48,7,neutral,1,0.48552728,0.46260855,0.48552728,0.05186418
bjorka jgn tangkap krn takut koruptor,37,6,negative,2,0.99269474,0.00083014555,0.0064751613,0.99269474
bjorka nonton tertawa,21,3,positive,0,0.6091898,0.6091898,0.1940697,0.19674051
intel yg sungguh om deddy,25,5,positive,0,0.94850045,0.94850045,0.04803192,0.0034675978
99 bjorka alih isu,18,4,neutral,1,0.996612,0.0017900077,0.996612,0.0015979472
ketawa berita polisi nangkap bjorka orang kelas fufufafa aja gk nangkap,71,11,negative,2,0.9953317,0.0007614748,0.003906846,0.9953317
klo bener polisi ny kocak jeblak biar kereeeen,46,8,negative,2,0.7081878,0.281881,0.009931202,0.7081878
judol urusin gak kelar aja alibi nya,36,7,negative,2,0.9980957,0.00063400867,0.0012703062,0.9980957
ngapain nyari bjorka judol tuh urusin poll,42,7,negative,2,0.99699354,0.0004748748,0.002531539,0.99699354
yg susah nangkap bandar narkoba bandar judol,44,7,negative,2,0.99369204,0.0008143437,0.005493624,0.99369204
perintah dukung irang2 data indonesia,37,5,negative,2,0.7277305,0.006234224,0.2660352,0.7277305
nangkep curanmor aja syulit hacker kelas bjorka,47,7,negative,2,0.9811559,0.00048426478,0.01835985,0.9811559
moga perintah era apa focus manfaat optimal talenta2 potensial negeri nkri maju sejahterabanyak fakta talenta anak negeri abai negara lantar manfaat contoh th 19803 anak its hasil rancang mobil listrik sukses ujuicoba surabaya jakarta eeee telah abai tenggelamsekarang motor listrik china banjir indobgt mobilnyaitu akibat karakter politis yg bener bgmn iptn disiasiakan,370,52,negative,2,0.931618,0.025451984,0.042930003,0.931618
bjorka 1orang kumpul hacker mudah aparat tangkap,48,7,neutral,1,0.8820514,0.0010183626,0.8820514,0.11693024
garis nya instansi polisi tertawa,33,5,negative,2,0.78587943,0.13339509,0.08072553,0.78587943
salah tangkap polisi indonesia polisi indonesia salah tangkap,61,8,negative,2,0.98925996,0.00055277237,0.010187248,0.98925996
byorka byorka gw,16,3,neutral,1,0.900069,0.06342899,0.900069,0.03650195
jangan2 yg undang bjorka yg asli,32,6,negative,2,0.9856618,0.0015717697,0.012766449,0.9856618
polri paham pecah arti 001 mimpi ketemu bjorka,46,8,neutral,1,0.9965868,0.001552556,0.9965868,0.0018606914
bjorka nonton nih,17,3,neutral,1,0.9799809,0.01823543,0.9799809,0.0017836653
layan pinter ngelawak ngejalani tugas,37,5,negative,2,0.64542234,0.3417044,0.012873268,0.64542234
plot twist nya bjorka wkwk,26,5,neutral,1,0.94655097,0.028349757,0.94655097,0.025099305
yg jdi narasumber gue tau orang keren si orang,46,9,positive,0,0.9272952,0.9272952,0.027404781,0.045300115
tnya,4,1,neutral,1,0.5473818,0.42590103,0.5473818,0.02671713
gaya transisi 855banget bro,27,4,negative,2,0.8939552,0.045434628,0.060610175,0.8939552
bjorka nya yg deddy dlm podcast,31,6,neutral,1,0.9913384,0.00796932,0.9913384,0.0006922574
bjorkanya recall2,17,2,neutral,1,0.48476475,0.47208756,0.48476475,0.043147583
1000000 warga indonesia udh tau polisi sih no lbh polisi tidur,62,11,negative,2,0.94304174,0.0018585068,0.055099778,0.94304174
udah percaya aja bjorka biar neng apreasiasi kerja perintah,59,9,neutral,1,0.44176134,0.34026417,0.44176134,0.21797448
chatting jalan senyap marketplace wkwkwk,40,5,negative,2,0.5657822,0.37416902,0.060048793,0.5657822
bjorka ngakak liat,18,3,positive,0,0.73250324,0.73250324,0.022423465,0.24507324
salah hibur,11,2,negative,2,0.99705315,0.0013974444,0.0015494336,0.99705315
gilak dar der dor fix om ded ken tau pake banget walhasil ilmu yg didapet thanks om ded tim udah ngundang orang yg keren,120,24,positive,0,0.9757159,0.9757159,0.008985441,0.015298751
udah pangkas rambut anak anak kominitas hacker heckeran,55,8,neutral,1,0.8292996,0.007965141,0.8292996,0.16273524
biar bilang kerja nangkap gak heran weteng coklat,49,8,positive,0,0.61098146,0.61098146,0.0334573,0.35556117
gua bjorka nonton berak pegang hp ketawa ha ha hi hi,52,11,negative,2,0.9887195,0.0037198656,0.0075605772,0.9887195
hai indonesia bjorka sehat damai sejahtera transfer uang ketua cyber security indonesia,87,12,neutral,1,0.99680114,0.001009097,0.99680114,0.002189769
ngx bayang instansi ono betapa malu,35,6,negative,2,0.99626213,0.0015955082,0.0021423807,0.99626213
undang menkeu purbaya om ded,28,5,neutral,1,0.9949274,0.0040658396,0.9949274,0.0010067584
listyo sigit bikin mlu ama byorka,33,6,neutral,1,0.95177436,0.038362734,0.95177436,0.009862924
sicoklat bahan bullyan seindo,29,4,negative,2,0.9976382,0.0005693054,0.0017924457,0.9976382
rekrutmen polisi minimal s1,27,4,neutral,1,0.99659234,0.0021929652,0.99659234,0.0012146722
om ded ketawa jahat akakakakakak,32,5,negative,2,0.99614453,0.001962477,0.0018930172,0.99614453
sadar kalo trnyata slama dibritakan gk karu2 an orang yg nikah aku pura2 nila sadar kalo trnyata orang kompak tutup nikah palsu benar nikah anak bapak cuman nutupi dari yakin ku tuhan kalo bohong,195,34,negative,2,0.99592376,0.0023103717,0.0017658565,0.99592376
hati2 bwt coment,16,3,neutral,1,0.55930686,0.033886496,0.55930686,0.40680665
wtf,3,1,negative,2,0.6639946,0.20060608,0.13539933,0.6639946
bang hacker bikin hujan duit yu indo,36,7,negative,2,0.99333364,0.0010413327,0.005625072,0.99333364
gw percaya polisi umum kalo hittler tinggal garut polisi umum hasil nangkep bjorka umum kerja bohong emang berita polisi bener bohong,133,21,negative,2,0.997083,0.0016017859,0.0013151506,0.997083
hubung company ansuransi scamer tau maklumat sy,47,7,neutral,1,0.66923314,0.005719277,0.66923314,0.32504758
bejorka sumber data info orang orang komdigi henti bejorka pegawai ganti tangkap muncul bejorkannya,99,14,negative,2,0.82681006,0.0014736045,0.1717164,0.82681006
1744 om ded coba giring beliau jurang beliau loncat respect,59,10,neutral,1,0.985053,0.0062526953,0.985053,0.008694364
salah tangkap alangkah malu nya polri pers liris konferensi pers gimna rating polisi,84,13,negative,2,0.9943757,0.0006720679,0.00495219,0.9943757
422 sumpah estetik banget transisi halus warnawarnanya bikin adem 855dan musik latar cocok banget,97,14,positive,0,0.9971769,0.9971769,0.002168942,0.0006541972
polisi pintar bukti,19,3,positive,0,0.75339127,0.75339127,0.021370456,0.22523825
om ded mode intel gali trosss omm,33,7,neutral,1,0.88674146,0.0043196464,0.88674146,0.10893885
nangkep milik judol gak nangkep hacker,38,6,negative,2,0.996126,0.0009583309,0.0029156755,0.996126
hacker fokus ceh pen test bug bounty cyber security,51,9,negative,2,0.5482983,0.0011685606,0.45053318,0.5482983
depan muncul byorka yg asli polisi malu gak yaginian perintah rekrut orang2 ginian yg bantu sayber perintah aman sayber perintah orang sungguh pintar sistim program,164,25,negative,2,0.984251,0.010471194,0.00527782,0.984251
rendah serendah rendah nya instansi nya sebut bjorka facebluesmiling facebluesmiling facebluesmiling facebluesmiling,116,12,neutral,1,0.75684243,0.022686604,0.75684243,0.22047095
bjorka i m still alive bitts,28,6,neutral,1,0.8500786,0.06392751,0.8500786,0.08599385
gila nasib gue jalan hidup gue kacau kluarga brita gue dah jelek banget suami gue diam2 dah nikahin anak tahu gw anak gue gk gue slama gw bohong gk tau karna kompak bohong,171,33,negative,2,0.9979449,0.0009772364,0.0010778554,0.9979449
rasa banget ni cuman web perintah web web umkm luput sebotase gak jahat si cuman nyisipin kode web judol aja tpi bener bener masuk,130,24,negative,2,0.9712502,0.016613651,0.012136135,0.9712502
om dedi sm bjntang tamu bagamana bkn djorka g tau,49,10,neutral,1,0.90695536,0.005978132,0.90695536,0.08706651
bjorka nonton podcast bjorka dmna buka data2 pejabat2 korupsi indonesia lembaga teimksh,87,12,neutral,1,0.9408391,0.0020886639,0.9408391,0.05707223
gua sadar anak indonesia yg pintar harga sedih negara,53,9,negative,2,0.888911,0.10284935,0.0082396185,0.888911
ngehack situng kpu sih hitung suara manual formulirdokumen lacak mainhya ngehack manual alias beli suara ama tugas catat hehehe,127,19,neutral,1,0.54771185,0.005519202,0.54771185,0.44676897
1 intel gak ngaku klo intel hacker bjorka salah dr,50,10,negative,2,0.80953616,0.0026065055,0.18785734,0.80953616
nangkep bjorka ngakak guling guling kalo nangkep maling ayam percaya butuh bulan bantu siva,91,14,negative,2,0.98870814,0.0047736987,0.0065182336,0.98870814
gak ngalahin video lapar makan haus minum gacor di855,53,9,negative,2,0.9167568,0.018969862,0.06427338,0.9167568
bjorka bs dikadalin,19,3,negative,2,0.49424607,0.100922585,0.40483135,0.49424607
katakata no system is safe,26,5,positive,0,0.7394423,0.7394423,0.17841437,0.08214341
bjorka nonton senyum senyum,27,4,positive,0,0.9728697,0.9728697,0.023127975,0.0040022633
proyek jabat polisi nangkep orang kadang maksa wkwk,51,8,negative,2,0.99607444,0.0009997874,0.0029257885,0.99607444
harap anak sma tangkap hacker beda class,40,7,negative,2,0.91346705,0.0018470506,0.08468587,0.91346705
kasihan yg ketangkep kambing hitam,34,5,negative,2,0.99708694,0.0016949781,0.0012181227,0.99708694
inget film who am i no system is safe sampe endingnya ngehack otak sidik europol nya,84,16,negative,2,0.8104376,0.07132076,0.1182416,0.8104376
korupsi hukum mati indonesia jaya,33,5,negative,2,0.99495465,0.001955054,0.0030902608,0.99495465
dunia nyata aja salah tangkap dunia ndak nyata,46,8,negative,2,0.9977702,0.00046640946,0.0017634764,0.9977702
